segment_id,seq,highway,road_class,road_class_rank,maxspeed_mph,speed_limit_source,speed_limit_conf,lanes,lanes_int,oneway,oneway_bool,surface,bridge,tunnel,name,ref,lit,lit_bool,cycleway,cycleway_type,width,width_m
1757737581_000067,4,unclassified,other,-1,45.0,nyc_default_45mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,5,unclassified,other,-1,25.0,nyc_default_25mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,6,unclassified,other,-1,35.0,nyc_default_35mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,7,unclassified,other,-1,50.0,nyc_default_50mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,8,unclassified,other,-1,20.0,nyc_default_20mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,9,unclassified,other,-1,35.0,nyc_default_35mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,10,unclassified,other,-1,50.0,nyc_default_50mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,11,unclassified,other,-1,20.0,nyc_default_20mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,12,unclassified,other,-1,30.0,nyc_default_30mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,13,unclassified,other,-1,45.0,nyc_default_45mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,14,unclassified,other,-1,25.0,nyc_default_25mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,15,unclassified,other,-1,25.0,nyc_default_25mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,16,unclassified,other,-1,35.0,nyc_default_35mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,17,unclassified,other,-1,40.0,nyc_default_40mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,18,unclassified,other,-1,45.0,nyc_default_45mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,19,unclassified,other,-1,35.0,nyc_default_35mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,20,unclassified,other,-1,20.0,nyc_default_20mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,21,unclassified,other,-1,40.0,nyc_default_40mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,22,unclassified,other,-1,25.0,nyc_default_25mph,medium,,,False,0,,,,Maspeth Avenue,,,,,none,,
1757737581_000067,23,unclassified,other,-1,30.0,nyc_default_30mph,medium,,,False,0,,,,Rewe Street,,,,,none,,
1757737581_000068,0,tertiary,tertiary,2,35.0,nyc_default_35mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,1,tertiary,tertiary,2,50.0,nyc_default_50mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,2,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,3,tertiary,tertiary,2,20.0,nyc_default_20mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,4,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,5,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,6,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,7,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,8,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,9,tertiary,tertiary,2,15.0,nyc_default_15mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,10,tertiary,tertiary,2,50.0,nyc_default_50mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,11,tertiary,tertiary,2,15.0,nyc_default_15mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,12,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Bulova Avenue,,,,,none,,
1757737581_000068,13,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000068,14,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,True,1,,,,Brooklyn-Queens Expressway West,,,,,none,,
1757737581_000069,0,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000069,1,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000069,2,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000069,3,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000069,4,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000069,5,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000069,6,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000069,7,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000069,8,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000069,9,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000069,10,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,11,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,12,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,13,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,14,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,15,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,16,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,17,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,18,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,19,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,20,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,21,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,22,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,23,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,24,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,25,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,26,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,27,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,28,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,29,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,30,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,West 179th Street,,,,,none,,
1757737581_000069,31,motorway_link,motorway,6,30.0,nyc_default_30mph,medium,1,1,True,1,,,,,,,,,none,,
1757737581_000070,0,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Henry Street,,,,,none,,
1757737581_000070,1,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Henry Street,,,,,none,,
1757737581_000070,2,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Union Avenue,,,,,none,,
1757737581_000070,3,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Union Avenue,,,,,none,,
1757737581_000070,4,residential,residential,1,50.0,nyc_default_50mph,medium,,,False,0,,,,Teresa Court,,,,,none,,
1757737581_000070,5,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Teresa Court,,,,,none,,
1757737581_000070,6,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Teresa Court,,,,,none,,
1757737581_000070,7,residential,residential,1,15.0,nyc_default_15mph,medium,,,False,0,,,,Teresa Court,,,,,none,,
1757737581_000071,0,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,1,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,2,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,3,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,4,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,5,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,6,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,7,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,8,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,9,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,10,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,11,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,12,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000071,13,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Lewellyn Circle,,,,,none,,
1757737581_000072,0,residential,residential,1,15.0,nyc_default_15mph,medium,,,True,1,,,,Saint Marks Avenue,,,,,none,,
1757737581_000072,1,residential,residential,1,25.0,nyc_default_25mph,medium,,,True,1,,,,Saint Marks Avenue,,,,,none,,
1757737581_000072,2,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,Saint Marks Avenue,,,,,none,,
1757737581_000072,3,residential,residential,1,20.0,nyc_default_20mph,medium,,,True,1,,,,Saint Marks Avenue,,,,,none,,
1757737581_000072,4,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,Saint Marks Avenue,,,,,none,,
1757737581_000072,5,residential,residential,1,25.0,tag,high,,,True,1,,,,Kingston Avenue,,,,,none,,
1757737581_000072,6,residential,residential,1,25.0,nyc_default_25mph,medium,,,True,1,,,,Bergen Street,,,,,none,,
1757737581_000072,7,residential,residential,1,35.0,nyc_default_35mph,medium,,,True,1,,,,Dean Street,,,,,none,,
1757737581_000072,8,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,Dean Street,,,,,none,,
1757737581_000073,0,trunk,trunk,5,35.0,nyc_default_35mph,medium,3,3,True,1,,yes,,Tonnelle Avenue,US 1;US 9,,,,none,,
1757737581_000073,1,trunk,trunk,5,25.0,nyc_default_25mph,medium,3,3,True,1,,yes,,Tonnelle Avenue,US 1;US 9,,,,none,,
1757737581_000073,2,trunk,trunk,5,20.0,nyc_default_20mph,medium,3,3,True,1,,yes,,Tonnelle Avenue,US 1;US 9,,,,none,,
1757737581_000073,3,trunk,trunk,5,35.0,nyc_default_35mph,medium,3,3,True,1,,yes,,Tonnelle Avenue,US 1;US 9,,,,none,,
1757737581_000073,4,trunk,trunk,5,40.0,nyc_default_40mph,medium,3,3,True,1,,yes,,Tonnelle Avenue,US 1;US 9,,,,none,,
1757737581_000073,5,trunk,trunk,5,25.0,nyc_default_25mph,medium,3,3,True,1,,yes,,Tonnelle Avenue,US 1;US 9,,,,none,,
